InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545812,90038C,GLASS AND BEADS BRACELET IVORY,6,3/7/2011 12:26,3.75,14214.0,United Kingdom
545857,20681,MIA,-154,3/7/2011 13:56,0.0,,United Kingdom
545872,62096B,PURPLE/TURQ FLOWERS HANDBAG,2,3/7/2011 14:51,1.25,15752.0,United Kingdom
545875,21736,Adjustment,34,3/7/2011 15:18,0.0,,United Kingdom
545895,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,3/7/2011 17:14,8.33,,United Kingdom
545899,84593,CROCHET ROSE DES CLOTHES HANGER,2,3/7/2011 17:30,2.95,17817.0,United Kingdom
545901,16248B,BLUE HOLE PUNCH,2,3/7/2011 17:52,1.25,15834.0,United Kingdom
545901,21841,BABY MOUSE RED GINGHAM DRESS,1,3/7/2011 17:52,4.25,15834.0,United Kingdom
545906,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,3/8/2011 9:23,8.25,15764.0,United Kingdom
545937,23187,FRENCH STYLE STORAGE JAR BONBONS,12,3/8/2011 12:05,1.25,12758.0,Portugal
546000,23126,DOLLCRAFT GIRL AMELIE,4,3/8/2011 14:47,4.95,13089.0,United Kingdom
546016,85172,Dotcom set,-675,3/8/2011 17:21,0.0,,United Kingdom
546017,23186,FRENCH STYLE STORAGE JAR CAFE ,6,3/8/2011 17:23,1.25,14507.0,United Kingdom
546018,85172,wrongly sold as sets,-600,3/8/2011 17:23,0.0,,United Kingdom
546020,85175,Amazon sold sets,-210,3/8/2011 17:27,0.0,,United Kingdom
546021,85175,dotcom sold sets,-345,3/8/2011 17:27,0.0,,United Kingdom
546023,85175,wrongly sold sets,-975,3/8/2011 17:29,0.0,,United Kingdom
546024,85175,? sold as sets?,-1200,3/8/2011 17:31,0.0,,United Kingdom
546025,85172,?sold as sets?,-600,3/8/2011 17:31,0.0,,United Kingdom
546108,84086B,YELLOW/BLUE RETRO RADIO,2,3/9/2011 12:35,2.95,15529.0,United Kingdom
546108,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",20,3/9/2011 12:35,0.19,15529.0,United Kingdom
546109,23010,CIRCUS PARADE BABY GIFT SET,1,3/9/2011 12:37,16.95,,United Kingdom
546109,23007, SPACEBOY BABY GIFT SET,1,3/9/2011 12:37,16.95,,United Kingdom
546124,35610C,Thrown away.,-1121,3/9/2011 14:50,0.0,,United Kingdom
546132,23009,I LOVE LONDON BABY GIFT SET,18,3/9/2011 15:17,14.95,15057.0,United Kingdom
546133,23008,DOLLY GIRL BABY GIFT SET,6,3/9/2011 15:20,14.95,14291.0,United Kingdom
546137,20893,damages/display,-197,3/9/2011 16:33,0.0,,United Kingdom
546142,40016,damaged stock,-1100,3/9/2011 16:37,0.0,,United Kingdom
546147,21320,broken,-63,3/9/2011 16:42,0.0,,United Kingdom
546152,72140F,throw away,-5368,3/9/2011 17:25,0.0,,United Kingdom
546304,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,6,3/10/2011 15:52,0.65,14077.0,United Kingdom
546396,16202A,PASTEL PINK PHOTO ALBUM ,3,3/11/2011 14:35,0.5,13226.0,United Kingdom
546406,21395,BLUE POLKADOT BEAKER ,1,3/11/2011 16:21,1.63,,United Kingdom
546407,22719,wrong barcode (22467),-178,3/11/2011 16:24,0.0,,United Kingdom
546408,22467,wrongly sold (22719) barcode,170,3/11/2011 16:25,0.0,,United Kingdom
C546416,85098B,BLUE FLYING SINGING CANARY,-1,3/13/2011 10:48,3.75,14800.0,United Kingdom
546498,84842,HELLO SAILOR BATHROOM SET,1,3/14/2011 11:44,3.75,15493.0,United Kingdom
546543,84227,HEN HOUSE W CHICK IN NEST,1,3/14/2011 15:40,0.42,17841.0,United Kingdom
546625,16161G,WRAP BAD HAIR DAY,25,3/15/2011 11:45,0.1,17542.0,United Kingdom
546861,16259,PIECE OF CAMO STATIONERY SET,108,3/17/2011 15:03,0.21,14911.0,EIRE
546866,47013A,WINE BOTTLE DRESSING LT.BLUE,6,3/17/2011 15:47,0.29,14462.0,United Kingdom
546891,22687,DOORMAT CHRISTMAS VILLAGE,1,3/17/2011 18:18,15.79,,United Kingdom
546949,84977,WIRE FLOWER T-LIGHT HOLDER,1,3/18/2011 11:22,1.25,,United Kingdom
546949,84946,ANTIQUE SILVER T-LIGHT GLASS,3,3/18/2011 11:22,1.25,,United Kingdom
546950,84968B,SET OF 16 VINTAGE IVORY CUTLERY,1,3/18/2011 11:24,12.75,16511.0,United Kingdom
546957,90075,MONTANA DIAMOND CLUSTER NECKLACE,1,3/18/2011 11:32,8.95,,United Kingdom
546957,90068,"RUBY GLASS NECKLACE 42""",1,3/18/2011 11:32,7.5,,United Kingdom
547018,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,3/18/2011 14:53,1.25,17043.0,United Kingdom
547028,84750A,PINK SMALL GLASS CAKE STAND,24,3/20/2011 10:13,1.95,13593.0,United Kingdom
547035,78033,FLAG OF ST GEORGE CHAIR,2,3/20/2011 10:33,5.95,13911.0,United Kingdom
547062,37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,2,3/20/2011 13:28,0.39,16728.0,United Kingdom
547062,85030,FRENCH CHATEAU OVAL PLATTER,2,3/20/2011 13:28,1.95,16728.0,United Kingdom
547079,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,3/20/2011 15:02,1.25,15408.0,United Kingdom
547083,47344B,BLUE FLOWER DES PURSE,3,3/20/2011 15:21,1.25,15452.0,United Kingdom
547114,46126A,ELVIS WALLHANGING / CURTAIN,2,3/21/2011 11:49,1.25,14688.0,United Kingdom
547248,90182B,AMETHYST 3 BEAD DROP EARRINGS,1,3/22/2011 9:23,2.9,,United Kingdom
547336,21689,wrong barcode,-323,3/22/2011 11:45,0.0,,United Kingdom
547337,85025C,barcode problem,-230,3/22/2011 11:47,0.0,,United Kingdom
547358,37330,BIG POLKADOT MUG,6,3/22/2011 12:25,0.39,15998.0,United Kingdom
547363,22459,?lost,-232,3/22/2011 12:33,0.0,,United Kingdom
547385,90124C,GREEN MURANO TWIST NECKLACE,1,3/22/2011 15:48,9.98,,United Kingdom
547497,90131,PINK/AMETHYST/GOLD NECKLACE,4,3/23/2011 12:15,6.95,14461.0,United Kingdom
547556,85224,ASSORTED COLOUR SILK GLASSES CASE,3,3/23/2011 16:45,2.1,17250.0,United Kingdom
547559,72759,thrown away-can't sell.,-524,3/23/2011 17:27,0.0,,United Kingdom
547560,72732,thrown away-can't sell,-2472,3/23/2011 17:28,0.0,,United Kingdom
547561,23077,DOUGHNUT LIP GLOSS ,20,3/24/2011 8:44,1.25,14129.0,United Kingdom
547567,23076,ICE CREAM SUNDAE LIP GLOSS,24,3/24/2011 9:44,1.25,17644.0,United Kingdom
547579,23078,ICE CREAM PEN LIP GLOSS ,48,3/24/2011 10:40,1.25,13089.0,United Kingdom
547651,21770,OPEN CLOSED METAL SIGN,2,3/24/2011 12:11,4.95,16904.0,United Kingdom
547658,47013C,WINE BOTTLE DRESSING DARK BLUE,2,3/24/2011 13:04,0.29,13736.0,United Kingdom
547663,84548,CROCHET BEAR RED/BLUE  KEYRING,10,3/24/2011 13:16,1.65,16022.0,United Kingdom
547669,15030,FAN BLACK FRAME ,5,3/24/2011 13:37,0.29,12748.0,United Kingdom
547704,21621,rcvd be air temp fix for dotcom sit,100,3/24/2011 17:51,0.0,,United Kingdom
547729,22985,WRAP BILLBOARD FONTS DESIGN,25,3/25/2011 10:52,0.42,15529.0,United Kingdom
547730,23159,SET OF 5 PANCAKE DAY MAGNETS,1,3/25/2011 11:01,2.08,14796.0,United Kingdom
547730,23154,SET OF 4 JAM JAR MAGNETS,1,3/25/2011 11:01,2.08,14796.0,United Kingdom
547730,23156,SET OF 5 MINI GROCERY MAGNETS,1,3/25/2011 11:01,2.08,14796.0,United Kingdom
547730,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,6,3/25/2011 11:01,0.83,14796.0,United Kingdom
547809,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,3/25/2011 13:54,1.25,12748.0,United Kingdom
547821,23158,SET OF 5 LUCKY CAT MAGNETS ,120,3/25/2011 14:50,1.85,12621.0,Germany
547833,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,3/25/2011 17:34,12.75,16780.0,United Kingdom
547871,21839,MUMMY MOUSE RED GINGHAM RIBBON,1,3/27/2011 14:28,5.45,16931.0,United Kingdom
547871,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2,3/27/2011 14:28,1.95,16931.0,United Kingdom
547871,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,2,3/27/2011 14:28,1.95,16931.0,United Kingdom
547950,35241,damages?,-40,3/28/2011 15:11,0.0,,United Kingdom
547989,21621,re dotcom quick fix.,-100,3/29/2011 9:36,0.0,,United Kingdom
548189,16156L,WRAP CAROUSEL,25,3/29/2011 15:15,0.42,16607.0,United Kingdom
548310,84856S,SMALL TAHITI BEACH BAG,4,3/30/2011 12:04,4.65,,United Kingdom
548310,20821,GOLDIE LOOKING MIRROR,1,3/30/2011 12:04,4.95,,United Kingdom
548380,22127,Dotcom sold in 6's,-60,3/30/2011 16:44,0.0,,United Kingdom
548381,22127,sold in set?,-690,3/30/2011 16:45,0.0,,United Kingdom
548394,82494L,cracked,-39,3/30/2011 17:18,0.0,,United Kingdom
548396,22719,sold as 22467,-25,3/30/2011 17:21,0.0,,United Kingdom
548492,84743C,ORANGE FELT VASE + FLOWERS,1,3/31/2011 13:14,1.25,17841.0,United Kingdom
548496,23157,SET OF 6 NATIVITY MAGNETS ,1,3/31/2011 13:40,2.08,12678.0,France
548522,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,1,3/31/2011 16:43,5.79,,United Kingdom
548522,84549,CROCHET WHITE RABBIT KEYRING ,3,3/31/2011 16:43,3.29,,United Kingdom
548545,90014C,SILVER/BLACK ORBIT NECKLACE,1,3/31/2011 19:12,9.95,13118.0,United Kingdom
548620,84313B,Damaged,-32,4/1/2011 11:53,0.0,,United Kingdom
548666,35649,VINTAGE BEAD COSMETIC BAG ,6,4/1/2011 14:58,3.35,13124.0,United Kingdom
548739,35809B,ENAMEL BLUE RIM TEA CONTAINER,6,4/4/2011 11:28,0.83,15493.0,United Kingdom
548808,84686,BEACH HUT MIRROR,1,4/4/2011 12:55,4.25,17774.0,United Kingdom
548894,22286,DECORATION WOBBLY RABBIT METAL ,1,4/4/2011 16:01,3.29,,United Kingdom
548894,84576,BLUE CAT BISCUIT BARREL PINK HEART,1,4/4/2011 16:01,4.13,,United Kingdom
548898,84228,HEN HOUSE WITH CHICK STANDING,1,4/4/2011 16:28,0.42,17214.0,United Kingdom
548900,79030D,TUMBLER BAROQUE,12,4/4/2011 16:36,0.39,17848.0,United Kingdom
549023,22287,DECORATION WOBBLY CHICKEN,1,4/5/2011 16:27,3.29,,United Kingdom
549116,84877A,PINK ROUND COMPACT MIRROR,12,4/6/2011 12:49,1.25,16670.0,United Kingdom
549116,84875D,BLUE SQUARE COMPACT MIRROR,12,4/6/2011 12:49,1.25,16670.0,United Kingdom
549238,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,4/7/2011 11:30,4.15,14667.0,United Kingdom
549238,23256,CHILDRENS CUTLERY SPACEBOY ,2,4/7/2011 11:30,4.15,14667.0,United Kingdom
549527,21620,mystery! Only ever imported 1800,-1479,4/8/2011 16:03,0.0,,United Kingdom
549529,21830,"MERCHANT CHANDLER CREDIT ERROR, STO",-576,4/8/2011 16:56,0.0,,United Kingdom
549531,21622,POSSIBLE DAMAGES OR LOST?,-750,4/8/2011 17:05,0.0,,United Kingdom
549550,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,4/10/2011 11:45,8.5,15038.0,United Kingdom
549556,23255,CHILDRENS CUTLERY CIRCUS PARADE,2,4/10/2011 12:53,4.15,17372.0,United Kingdom
549567,79030G,TUMBLER NEW ENGLAND,6,4/10/2011 15:07,0.39,13632.0,United Kingdom
549569,22039,BOTANICAL LILY GIFT WRAP,25,4/10/2011 15:15,0.42,15547.0,United Kingdom
549570,90025A,BAROQUE BUTTERFLY EARRINGS BLACK,1,4/10/2011 15:19,3.75,17550.0,United Kingdom
549646,37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,8,4/11/2011 11:51,0.29,12982.0,United Kingdom
C549666,84839,SWEETHEART KEY CABINET,-1,4/11/2011 12:17,5.55,13113.0,United Kingdom
549732,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,4/11/2011 16:47,0.85,15615.0,United Kingdom
549732,23201,JUMBO BAG ALPHABET,10,4/11/2011 16:47,2.08,15615.0,United Kingdom
549732,23207,LUNCH BAG ALPHABET DESIGN,10,4/11/2011 16:47,1.65,15615.0,United Kingdom
549732,23199,JUMBO BAG APPLES,10,4/11/2011 16:47,2.08,15615.0,United Kingdom
549732,23206,LUNCH BAG APPLE DESIGN,10,4/11/2011 16:47,1.65,15615.0,United Kingdom
549732,23204,CHARLOTTE BAG APPLES DESIGN,10,4/11/2011 16:47,0.85,15615.0,United Kingdom
549737,23205,CHARLOTTE BAG ALPHABET  DESIGN,10,4/12/2011 9:03,0.85,13599.0,United Kingdom
549737,23256,KIDS CUTLERY SPACEBOY ,4,4/12/2011 9:03,4.15,13599.0,United Kingdom
549737,23254,KIDS CUTLERY DOLLY GIRL ,4,4/12/2011 9:03,4.15,13599.0,United Kingdom
549740,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,4/12/2011 9:49,1.65,15981.0,United Kingdom
549813,84689,S/2 BEACH HUT TREASURE CHESTS,1,4/12/2011 12:16,5.95,17972.0,United Kingdom
549935,35915C,damaged,-43,4/13/2011 11:16,0.0,,United Kingdom
550137,44242B,PINK FEATHERS CURTAIN,20,4/14/2011 13:59,1.25,12477.0,Germany
550153,85167B,DAMAGED,-1,4/14/2011 14:44,0.0,,United Kingdom
550193,PADS,PADS TO MATCH ALL CUSHIONS,1,4/15/2011 9:27,0.001,13952.0,United Kingdom
550296,22785,SQUARECUSHION COVER PINK UNION JACK,1,4/15/2011 15:54,6.75,13742.0,United Kingdom
550298,84731,3 BIRDS CANVAS SCREEN,1,4/15/2011 16:11,1.65,17346.0,United Kingdom
550298,23065,LARGE DECO JEWELLERY STAND,1,4/15/2011 16:11,12.5,17346.0,United Kingdom
550331,16202B,PASTEL BLUE PHOTO ALBUM ,5,4/17/2011 13:43,0.5,15555.0,United Kingdom
550359,23060,HEART BEADED TRELLIS DECORATION,2,4/18/2011 10:41,2.08,17841.0,United Kingdom
550361,23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,48,4/18/2011 11:10,4.15,13082.0,United Kingdom
550458,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,4/18/2011 13:13,33.29,,United Kingdom
550459,23057,BEADED CHANDELIER T-LIGHT HOLDER,1,4/18/2011 13:17,4.95,18116.0,United Kingdom
550460,47556B,did  a credit  and did not tick ret,1300,4/18/2011 13:18,0.0,,United Kingdom
550470,23348,CHILDRENS TOY COOKING UTENSIL SET,1,4/18/2011 13:49,4.13,,United Kingdom
550471,90181C,BLACK GLASS/SHELL/PEARL NECKLACE,1,4/18/2011 13:52,9.15,,United Kingdom
550477,23066,SMALL DECO JEWELLERY STAND,2,4/18/2011 14:01,8.25,17338.0,United Kingdom
550477,23068,ALUMINIUM STAMPED HEART,4,4/18/2011 14:01,2.49,17338.0,United Kingdom
550487,23075,DOUBLE CERAMIC PARLOUR HOOK,4,4/18/2011 14:21,4.15,18219.0,United Kingdom
550490,23153,ZINC SWEETHEART WIRE LETTER RACK,4,4/18/2011 14:32,3.75,17054.0,United Kingdom
550499,90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",1,4/18/2011 15:16,7.9,,United Kingdom
550512,23075,PARLOUR CERAMIC WALL HOOK,4,4/18/2011 16:31,4.15,18069.0,United Kingdom
550517,23073,GEORGIAN TRINKET BOX,2,4/19/2011 8:17,12.5,14352.0,United Kingdom
550542,90135A,ORANGE/FUSCHIA STONES NECKLACE,1,4/19/2011 11:37,4.98,,United Kingdom
550542,90159,COTE D'AZURE NECKLACE,1,4/19/2011 11:37,4.98,,United Kingdom
550622,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,4/19/2011 13:49,3.29,13735.0,United Kingdom
550624,23061,VINTAGE EMBOSSED HEART,12,4/19/2011 13:57,1.25,14201.0,United Kingdom
550630,20823,GOLD WINE GOBLET,48,4/19/2011 14:49,0.79,14298.0,United Kingdom
550630,20827,GOLD APERITIF GLASS,72,4/19/2011 14:49,0.39,14298.0,United Kingdom
550632,23055,IVORY CHANDELIER T-LIGHT HOLDER,1,4/19/2011 14:56,6.25,16907.0,United Kingdom
550632,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,4/19/2011 14:56,6.25,16907.0,United Kingdom
550636,20997,ROSE DU SUD CUSHION COVER ,1,4/19/2011 15:37,4.13,,United Kingdom
550651,23140,TRIPLE WIRE HOOK IVORY HEART,2,4/19/2011 16:52,4.15,15436.0,United Kingdom
550651,23141,TRIPLE WIRE HOOK PINK HEART,2,4/19/2011 16:52,4.15,15436.0,United Kingdom
550651,23135,SMALL ZINC HEART WALL ORGANISER,2,4/19/2011 16:52,5.75,15436.0,United Kingdom
550651,23132,SMALL IVORY HEART WALL ORGANISER,2,4/19/2011 16:52,5.75,15436.0,United Kingdom
550713,23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,4/20/2011 11:11,12.5,15159.0,United Kingdom
550723,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,4/20/2011 11:19,3.75,17454.0,United Kingdom
550753,84763,Display,-150,4/20/2011 11:53,0.0,,United Kingdom
550775,23134,LARGE ZINC HEART WALL ORGANISER,8,4/20/2011 13:18,7.05,15805.0,United Kingdom
550775,23133,LARGE IVORY HEART WALL ORGANISER,8,4/20/2011 13:18,7.05,15805.0,United Kingdom
550800,22458,Missing,-65,4/20/2011 14:48,0.0,,United Kingdom
550803,84990,60 GOLD AND SILVER FAIRY CAKE CASES,1,4/20/2011 15:25,0.55,18177.0,United Kingdom
550820,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,4/21/2011 8:43,1.45,13148.0,United Kingdom
550820,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,4/21/2011 8:43,0.83,13148.0,United Kingdom
550823,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,4/21/2011 9:36,0.72,16133.0,United Kingdom
550829,23142,IVORY WIRE KITCHEN ORGANISER,1,4/21/2011 10:19,10.4,17841.0,United Kingdom
550829,23136,IVORY WIRE SWEETHEART LETTER TRAY,1,4/21/2011 10:19,3.75,17841.0,United Kingdom
550829,23139,SINGLE WIRE HOOK PINK HEART,2,4/21/2011 10:19,1.45,17841.0,United Kingdom
550829,23138,SINGLE WIRE HOOK IVORY HEART,2,4/21/2011 10:19,1.45,17841.0,United Kingdom
550829,23150,IVORY SWEETHEART SOAP DISH,1,4/21/2011 10:19,2.49,17841.0,United Kingdom
550835,23145,ZINC T-LIGHT HOLDER STAR LARGE,6,4/21/2011 10:52,0.95,15034.0,United Kingdom
550942,84906,PINK BUTTERFLY CUSHION COVER,6,4/21/2011 15:51,1.95,16587.0,United Kingdom
550947,21319,adjustment,3,4/21/2011 15:55,0.0,,United Kingdom
550951,84531A,returned,2,4/21/2011 16:15,0.0,,United Kingdom
550953,90025B,BAROQUE BUTTERFLY EARRINGS RED,1,4/21/2011 16:17,3.73,,United Kingdom
550965,23137,ZINC WIRE SWEETHEART LETTER TRAY,1,4/21/2011 16:53,3.75,16750.0,United Kingdom
551003,72024U,LILAC VOTIVE CANDLE,24,4/26/2011 9:44,0.21,16456.0,United Kingdom
551019,22467,wrong code?,-100,4/26/2011 11:19,0.0,,United Kingdom
551020,22719,wrong code,-110,4/26/2011 11:19,0.0,,United Kingdom
551056,16049,TEATIME GEL PENS ASST,36,4/26/2011 11:51,0.42,16442.0,United Kingdom
551160,23069,EDWARDIAN PHOTO FRAME,2,4/26/2011 15:04,6.25,15237.0,United Kingdom
551171,16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,4,4/26/2011 16:45,0.5,13263.0,United Kingdom
551171,23131,MISTLETOE HEART WREATH CREAM,1,4/26/2011 16:45,4.15,13263.0,United Kingdom
551171,23067,HANGING ENGRAVED METAL HEART,2,4/26/2011 16:45,4.15,13263.0,United Kingdom
551243,51020B,adjust,-53,4/27/2011 11:49,0.0,,United Kingdom
551268,47341B,BLUE TABLE RUN FLOWER,2,4/27/2011 12:08,1.25,16965.0,United Kingdom
551268,62097B,BLUE STRIPES SHOULDER BAG,5,4/27/2011 12:08,0.83,16965.0,United Kingdom
551268,62043B,BLUE CHECK BAG W HANDLE 34X20CM,3,4/27/2011 12:08,0.83,16965.0,United Kingdom
551270,90021,LASER CUT MULTI STRAND NECKLACE,1,4/27/2011 12:35,11.95,15891.0,United Kingdom
551272,23163,REGENCY SUGAR TONGS,12,4/27/2011 12:49,2.49,17530.0,United Kingdom
551274,23284,DOORMAT KEEP CALM AND COME IN,10,4/27/2011 12:57,6.75,14235.0,United Kingdom
551276,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,4/27/2011 13:06,7.95,16016.0,United Kingdom
551299,23162,REGENCY TEA STRAINER,4,4/27/2011 14:48,3.75,17530.0,United Kingdom
551327,84228,crushed,-4,4/27/2011 16:01,0.0,,United Kingdom
551340,84016,FLAG OF ST GEORGE CAR FLAG,2,4/27/2011 17:23,0.83,,United Kingdom
551340,DCGS0004,HAYNES CAMPER SHOULDER BAG,1,4/27/2011 17:23,16.63,,United Kingdom
551351,72811,SMALL ZINC/GLASS CANDLEHOLDER,24,4/28/2011 10:20,1.25,14298.0,United Kingdom
551399,20816,GOLD FLOWER CUSHION COVER ,2,4/28/2011 13:17,1.95,17874.0,United Kingdom
551414,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,4/28/2011 13:35,4.15,15622.0,United Kingdom
551414,23042,PAPER LANTERN 7 POINT SNOW STAR,6,4/28/2011 13:35,6.65,15622.0,United Kingdom
551414,23041,PAPER LANTERN 9 POINT SNOW STAR,8,4/28/2011 13:35,4.15,15622.0,United Kingdom
551414,23040,PAPER LANTERN 9 POINT SNOW STAR ,6,4/28/2011 13:35,5.75,15622.0,United Kingdom
551414,23064,CINDERELLA CHANDELIER ,1,4/28/2011 13:35,49.95,15622.0,United Kingdom
551462,85225,BLING KEY RING STAND,1,4/28/2011 16:11,1.25,15210.0,United Kingdom
551468,37471,MULTICOLOUR POLKADOT PLATE,1,4/28/2011 16:21,6.63,,United Kingdom
551520,23130,MISTLETOE HEART WREATH GREEN,3,5/1/2011 11:55,4.15,13301.0,United Kingdom
551531,84629,WHITE 3 FRAME BIRDS AND TREE ,1,5/1/2011 13:45,21.95,15376.0,United Kingdom
551556,22987,WRAP SUMMER ROSE DESIGN,25,5/3/2011 10:30,0.42,14191.0,United Kingdom
551560,20836,FRENCH PAISLEY CUSHION COVER,12,5/3/2011 10:43,0.83,16133.0,United Kingdom
551560,23160,REGENCY TEA SPOON,120,5/3/2011 10:43,1.04,16133.0,United Kingdom
551560,23161,REGENCY CAKE FORK,120,5/3/2011 10:43,1.04,16133.0,United Kingdom
551560,23164,REGENCY CAKE SLICE,36,5/3/2011 10:43,4.15,16133.0,United Kingdom
551599,23149,ANTIQUE IVORY WIRE BOWL SMALL,6,5/3/2011 11:34,2.49,15696.0,United Kingdom
551647,23148,MINITURE ANTIQUE ROSE HOOK IVORY,12,5/3/2011 11:59,0.85,13089.0,United Kingdom
551698,84705C,PINK FLOCK PHOTO FRAME ,12,5/3/2011 13:52,1.25,13694.0,United Kingdom
551705,22655,damages/showroom etc,-11,5/3/2011 14:35,0.0,,United Kingdom
551735,21656,samples,-19,5/4/2011 10:25,0.0,,United Kingdom
551835,23143,ZINC WIRE KITCHEN ORGANISER,2,5/4/2011 13:17,10.4,17646.0,United Kingdom
551837,79164,damages/credits from ASOS.,-1512,5/4/2011 13:23,0.0,,United Kingdom
551843,23299,FOOD COVER WITH BEADS SET 2 ,6,5/4/2011 13:57,3.75,16094.0,United Kingdom
551843,23298,SPOTTY BUNTING,3,5/4/2011 13:57,4.95,16094.0,United Kingdom
551846,23070,EDWARDIAN HEART PHOTO FRAME,4,5/4/2011 14:11,4.15,13047.0,United Kingdom
551966,23151,ZINC SWEETHEART SOAP DISH,1,5/5/2011 13:14,2.49,15356.0,United Kingdom
551993,90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,36,5/5/2011 15:39,0.38,14697.0,United Kingdom
552032,23043,PAPER LANTERN 9 POINT HOLLY STAR 40,2,5/5/2011 18:16,6.25,14393.0,United Kingdom
552032,23045,PAPER LANTERN 5 POINT STAR MOON 30,2,5/5/2011 18:16,4.15,14393.0,United Kingdom
552032,23041,PAPER LANTERN 6 POINT SNOW STAR,4,5/5/2011 18:16,4.15,14393.0,United Kingdom
552048,23298,"BUNTING , SPOTTY ",60,5/6/2011 10:00,4.15,17809.0,United Kingdom
552108,20964,POLYESTER FILLER PAD 60x40cm,2,5/6/2011 11:36,2.55,17841.0,United Kingdom
552175,23200,mailout ,100,5/6/2011 13:25,0.0,,United Kingdom
552177,23202,mailout,100,5/6/2011 13:28,0.0,,United Kingdom
552183,84859B,BLUE DISCO HANDBAG,1,5/6/2011 13:43,1.95,17604.0,United Kingdom
552229,23202,JUMBO BAG VINTAGE LEAF,3,5/6/2011 15:40,2.08,,United Kingdom
552229,23200,JUMBO BAG PEARS,10,5/6/2011 15:40,2.08,,United Kingdom
552232,23203,JUMBO BAG DOILEY PATTERNS,11,5/6/2011 15:54,2.08,,United Kingdom
552257,23209,LUNCH BAG DOILEY PATTERN ,10,5/8/2011 11:08,1.65,16923.0,United Kingdom
552262,23071,MARIE ANTOINETTE TRINKET BOX GOLD,3,5/8/2011 11:37,12.5,14911.0,EIRE
552262,23072,MARIE ANTOINETTE TRINKET BOX SILVER,3,5/8/2011 11:37,12.5,14911.0,EIRE
552265,23043,PAPER LANTERN 9 POINT HOLLY STAR L,4,5/8/2011 11:41,6.25,14161.0,United Kingdom
552265,23046,PAPER LANTERN 9 POINT DELUXE STAR,4,5/8/2011 11:41,6.65,14161.0,United Kingdom
552265,23047,PAPER LANTERN 5 POINT SEQUIN STAR,2,5/8/2011 11:41,5.75,14161.0,United Kingdom
552265,23044,PAPER LANTERN 9 POINT HOLLY STAR S,4,5/8/2011 11:41,4.15,14161.0,United Kingdom
552274,23044,PAPER LANTERN 9 POINT HOLLY STAR 23,4,5/8/2011 12:30,4.15,16523.0,United Kingdom
552274,23047,PAPER LANTERN 5 POINT STUDDED STAR,2,5/8/2011 12:30,5.75,16523.0,United Kingdom
552305,23299,"FOOD COVER WITH BEADS , SET 2 SIZES",3,5/8/2011 15:16,3.75,14341.0,United Kingdom
552318,90036A,FLOWER GARLAND NECKLACE RED,1,5/8/2011 16:13,7.95,17231.0,United Kingdom
552443,22796,Not rcvd in 10/11/2010 delivery,-360,5/9/2011 13:05,0.0,,United Kingdom
552514,90083,CRYSTAL CZECH CROSS PHONE CHARM,1,5/9/2011 16:30,1.63,,United Kingdom
552521,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,5/9/2011 16:35,0.83,16668.0,United Kingdom
552521,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,5/9/2011 16:35,0.83,16668.0,United Kingdom
552521,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,5/9/2011 16:35,1.65,16668.0,United Kingdom
552530,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,5/10/2011 8:58,1.65,13055.0,United Kingdom
