Total_No_Invoice_Generated,Total_No_of_Items,Total_Spend,Types_Prod_Purchased,Recency,cluster,dbscan_cluster,gmm_cluster,kmeans_cluster
2,668,1489.5,25,275,0,-1,0,0
4,257,294.25,81,8,0,-1,0,3
4,763,987.86,47,71,0,3,0,3
1,56,370.79999999999995,5,213,2,0,2,0
4,1383,3158.13,148,37,3,-1,0,2
1,317,893.59,42,53,1,0,2,1
3,954,1744.76,82,78,0,6,0,3
2,364,553.36,96,46,0,1,1,1
1,520,1109.53,70,179,0,-1,0,1
2,269,982.07,25,93,1,1,0,3
3,491,1043.41,31,9,0,2,1,3
1,431,735.67,41,105,1,0,2,1
1,447,773.03,27,77,1,0,2,1
1,571,880.85,49,172,0,0,2,1
4,389,895.61,46,212,0,-1,0,3
5,190,504.8,26,22,0,7,1,3
1,38,88.2,5,256,2,0,2,0
1,470,306.94,15,281,2,0,2,0
2,460,1160.07,53,21,0,1,1,3
6,1359,2420.84,139,10,3,-1,0,2
1,208,381.32,23,308,2,0,2,0
1,346,480.71,30,67,1,0,2,1
2,135,457.81,23,215,2,1,0,0
4,1079,1370.6,30,103,0,-1,0,3
1,120,219.39000000000001,11,42,1,0,2,1
1,170,248.08,25,4,1,0,2,1
1,343,410.48,23,84,1,0,2,1
3,80,876.0,1,333,2,-1,0,0
2,241,317.53,8,8,1,1,1,1
2,329,703.36,35,31,1,1,1,1
2,635,993.54,66,196,0,1,0,0
7,1211,2298.93,90,18,3,-1,0,2
5,1181,1422.52,90,17,3,5,0,2
6,169,319.5,12,311,2,-1,0,3
4,499,1300.25,50,141,0,-1,0,3
1,131,484.95,28,245,2,0,2,0
4,246,996.1,18,23,0,3,1,3
3,710,1567.48,70,29,0,2,0,3
1,157,340.11,21,18,1,0,2,1
4,648,1352.75,37,17,0,3,1,3
5,1948,1551.78,66,14,3,-1,0,2
1,88,266.4,14,245,2,0,2,0
1,296,358.82,21,133,1,0,2,1
2,199,457.72,28,50,1,1,1,1
3,800,1633.78,65,114,0,-1,0,3
2,1195,2199.31,93,7,3,-1,0,3
2,233,184.19,14,22,1,1,1,1
1,251,406.53,16,65,1,0,2,1
4,1343,1471.0,75,60,3,-1,0,3
1,197,330.11,22,169,1,0,2,1
5,679,977.9300000000001,49,18,0,9,0,3
3,680,982.42,27,127,0,2,0,3
8,887,1387.99,46,14,3,-1,0,2
1,43,139.05,9,239,2,0,2,0
4,776,1286.7,61,2,0,3,1,3
2,208,178.96,13,239,2,1,0,0
7,1572,2354.25,74,52,3,-1,0,2
1,365,498.74,26,46,1,0,2,1
1,150,259.45,14,225,2,0,2,0
4,756,1194.73,54,4,0,3,1,3
2,1473,1327.16,90,164,3,-1,0,3
1,366,623.5,28,240,2,0,2,0
1,187,301.29,20,10,1,0,2,1
1,128,520.8000000000001,23,133,1,0,2,1
1,198,329.25,22,31,1,0,2,1
1,89,254.28,66,75,1,0,2,1
3,597,961.49,51,1,0,2,1,3
1,198,401.40000000000003,7,45,1,0,2,1
1,84,158.16,4,357,2,0,2,0
2,186,304.47,29,18,1,1,1,1
3,351,824.58,79,68,0,2,1,3
1,160,487.75,27,373,2,0,2,0
1,65,158.8,39,320,2,0,2,0
1,52,106.56,5,25,1,0,2,1
1,290,1289.5,5,331,2,-1,0,0
5,1610,1609.05,105,8,3,-1,0,2
1,145,135.75,11,322,2,0,2,0
1,454,224.14,23,71,1,0,2,1
1,30,40.5,3,260,2,0,2,0
5,1938,2206.95,91,18,3,-1,0,2
1,36,87.5,6,367,2,0,2,0
3,544,689.4799999999999,11,66,1,2,1,3
2,253,622.85,24,154,1,1,1,1
2,199,402.2,58,29,1,1,1,1
1,666,310.62,21,70,1,0,0,1
2,215,411.41,17,14,1,1,1,1
3,918,1044.32,36,119,0,2,0,3
1,144,499.32,19,60,1,0,2,1
3,469,1079.6100000000001,30,10,0,2,1,3
2,120,193.64,10,92,1,1,1,1
4,396,1268.7,5,59,0,-1,0,3
5,1210,1236.54,36,87,0,-1,0,3
6,1753,1827.8,84,25,3,-1,0,2
1,258,316.58,9,357,2,0,2,0
2,378,653.24,37,85,1,1,1,1
4,162,420.29999999999995,3,10,1,-1,1,3
5,316,870.12,25,1,0,7,1,3
1,228,331.18,20,225,2,0,2,0
2,240,894.4100000000001,52,60,0,1,1,1
1,36,101.8,5,241,2,0,2,0
2,272,328.35,22,318,2,1,0,0
8,1254,1661.44,109,1,3,-1,0,2
3,225,734.94,33,46,1,2,1,3
1,28,96.6,2,87,1,0,2,1
1,45,305.75,9,176,2,0,2,1
6,1393,1778.96,110,51,3,-1,0,2
1,43,403.25,5,366,2,0,2,0
1,440,585.0,5,318,2,-1,2,0
2,213,755.75,14,225,2,1,0,0
2,152,322.08,13,358,2,1,0,0
1,226,409.40000000000003,23,234,2,0,2,0
1,71,154.41,8,310,2,0,2,0
5,750,1219.4,43,36,0,9,0,3
2,351,429.6,23,239,2,1,0,0
2,686,612.06,26,113,1,1,0,1
1,196,197.0,14,276,2,0,2,0
1,269,321.05,15,298,2,0,2,0
4,1071,1412.32,94,1,3,3,0,3
3,692,1071.99,49,29,0,2,1,3
2,594,780.59,48,10,0,1,1,1
5,1369,1706.57,58,44,3,-1,0,2
8,1817,1741.44,81,66,3,-1,0,2
1,185,316.68,22,74,1,0,2,1
2,405,631.57,31,65,1,1,1,1
3,1784,2515.84,55,134,3,-1,0,2
2,247,514.15,32,238,2,1,0,0
1,160,356.0,6,122,1,0,2,1
2,522,740.78,44,36,0,1,1,1
5,866,918.1999999999999,52,16,0,9,0,3
1,275,300.36,18,127,1,0,2,1
1,489,890.85,47,66,1,0,2,1
1,55,98.45,6,148,1,0,2,1
1,46,317.15,7,283,2,0,2,0
2,142,623.16,32,168,1,1,0,1
7,885,1810.77,62,100,3,-1,0,2
1,270,254.82,19,135,1,0,2,1
1,73,178.95000000000002,10,323,2,0,2,0
1,89,156.51,12,106,1,0,2,1
1,265,393.74,23,64,1,0,2,1
2,612,1506.1200000000001,76,151,0,-1,0,3
1,18,119.3,6,338,2,0,2,0
5,944,1717.36,8,22,0,-1,0,2
1,26,408.8,2,23,1,0,2,1
7,1521,2379.49,22,15,3,-1,0,2
2,310,721.94,63,57,0,1,1,1
2,619,716.57,44,4,0,1,1,1
1,498,615.14,41,37,1,0,2,1
1,61,128.63,49,66,1,0,2,1
1,205,255.89999999999998,12,46,1,0,2,1
1,189,290.51,19,354,2,0,2,0
1,154,113.12,16,172,2,0,2,1
1,55,240.55,3,49,1,0,2,1
2,433,486.69,17,22,1,1,1,1
5,775,2306.52,80,43,3,-1,0,2
3,1008,939.78,43,29,0,2,0,3
1,55,178.39,23,201,2,0,2,0
3,292,641.94,30,10,1,2,1,3
1,292,496.44,28,64,1,0,2,1
1,248,574.02,31,290,2,0,2,0
8,104,694.4000000000001,8,60,0,-1,0,2
3,810,1174.35,57,64,0,2,1,3
1,37,205.3,12,95,1,0,2,1
1,175,310.47,19,274,2,0,2,0
4,516,924.85,42,75,0,3,1,3
1,313,327.97,24,199,2,0,2,0
2,862,570.5,35,64,0,1,0,1
1,642,312.62,33,3,1,0,0,1
1,175,204.5,16,283,2,0,2,0
1,326,267.13,36,44,1,0,2,1
3,1181,2748.31,84,70,3,-1,0,2
1,416,679.68,42,85,1,0,2,1
1,231,161.74,47,103,1,0,2,1
1,386,311.71,29,333,2,0,2,0
1,116,208.75,10,52,1,0,2,1
3,486,1049.7,52,39,0,2,1,3
2,1312,714.96,10,32,0,-1,0,1
4,652,1661.06,29,366,0,-1,0,0
1,344,1028.56,16,208,2,-1,0,0
3,273,350.82,67,156,0,2,0,1
1,79,170.22,34,53,1,0,2,1
2,416,574.07,77,66,0,1,1,1
1,812,2020.52,17,80,0,-1,0,3
1,283,406.09,24,129,1,0,2,1
1,84,364.5,21,87,1,0,2,1
3,116,563.94,21,0,1,2,1,3
1,81,393.54,20,45,1,0,2,1
1,144,252.42000000000002,17,332,2,0,2,0
1,130,201.60000000000002,5,366,2,0,2,0
1,84,158.04,9,72,1,0,2,1
2,321,463.90999999999997,66,158,0,1,1,1
1,51,115.65,5,373,2,0,2,0
7,742,1934.66,160,12,3,-1,0,2
2,341,770.12,59,254,2,1,0,0
2,45,277.05,9,29,1,1,1,1
1,223,427.93,13,39,1,0,2,1
1,336,418.92,7,361,2,0,2,0
1,144,326.0,16,372,2,0,2,0
2,493,913.19,29,95,1,1,1,3
7,1084,2314.32,65,25,3,-1,0,2
2,621,602.51,37,75,0,1,1,1
4,1057,1877.59,91,57,3,3,0,2
1,230,446.94000000000005,4,21,1,0,2,1
7,830,2386.05,65,40,3,-1,0,2
1,126,168.0,3,128,1,0,2,1
3,615,1221.56,100,40,0,-1,1,3
5,376,1690.2600000000002,22,8,0,-1,0,2
2,171,596.85,8,213,2,1,0,0
2,596,642.41,34,169,1,1,0,1
1,161,316.88,12,40,1,0,2,1
1,446,394.14,31,186,1,0,2,0
1,88,140.54,10,270,2,0,2,0
4,1277,1535.53,74,4,3,3,0,3
2,150,231.86,10,16,1,1,1,1
4,910,2183.54,56,9,3,-1,0,2
1,17,107.45,7,325,2,0,2,0
1,122,288.18,14,112,1,0,2,1
1,20,94.0,6,289,2,0,2,0
2,769,1345.53,60,16,0,1,1,3
3,611,815.77,45,1,0,2,1,3
5,390,716.2,10,92,0,-1,0,3
2,694,626.77,35,148,0,1,0,1
1,193,349.1,8,189,2,0,2,0
2,254,510.71000000000004,51,31,1,1,1,1
4,552,1046.74,142,33,0,-1,0,3
1,106,267.18,34,264,2,0,2,0
8,1200,3450.84,48,84,3,-1,0,2
4,529,1348.93,86,26,0,-1,0,3
1,108,190.53,10,171,2,0,2,1
3,442,759.9000000000001,36,9,0,2,1,3
1,551,559.61,46,313,2,0,2,0
1,284,508.8,28,85,1,0,2,1
1,230,135.86,8,24,1,0,2,1
4,500,950.36,42,58,0,3,1,3
2,38,97.7,6,323,2,1,0,0
1,101,43.5,2,38,1,0,2,1
2,554,383.34,17,254,2,-1,0,0
1,102,93.78,6,15,1,0,2,1
2,380,397.35,77,26,0,1,1,1
1,65,171.19,10,23,1,0,2,1
2,534,533.3,40,213,2,1,0,0
5,647,1041.48,40,8,0,9,0,3
1,54,149.29,29,22,1,0,2,1
1,79,200.16,44,262,2,0,2,0
1,59,156.57999999999998,25,131,1,0,2,1
3,197,383.68,50,54,1,2,1,1
1,120,594.0,2,248,2,0,2,0
1,58,113.5,5,264,2,0,2,0
1,85,155.17,9,330,2,0,2,0
1,232,494.64,28,312,2,0,2,0
3,812,974.52,47,26,0,2,0,3
1,376,429.84,30,30,1,0,2,1
3,280,528.48,46,29,0,2,1,3
1,86,179.1,23,362,2,0,2,0
3,633,434.59000000000003,48,283,2,-1,0,0
1,132,237.07,56,262,2,0,2,0
1,156,161.64,7,25,1,0,2,1
1,107,214.26,53,354,2,0,2,0
3,172,234.6,9,94,1,2,1,1
1,106,126.14,7,29,1,0,2,1
1,348,1044.65,154,338,0,-1,0,0
1,246,334.53,56,85,1,0,2,1
3,310,524.88,41,9,1,2,1,3
2,155,467.51,24,51,1,1,1,1
2,153,538.55,24,50,1,1,1,1
1,256,454.48,67,2,1,0,2,1
1,251,371.56,76,113,1,0,2,1
7,672,1771.2,4,14,0,-1,0,2
1,319,454.10999999999996,29,77,1,0,2,1
2,575,1399.92,34,40,0,1,0,3
1,303,905.5,45,116,1,0,2,1
4,291,225.26,74,161,0,-1,0,3
3,1281,2564.5,59,30,3,-1,0,2
3,608,1134.28,47,22,0,2,1,3
6,1645,3085.09,108,95,3,-1,0,2
2,483,659.4599999999999,32,28,1,1,1,1
2,1139,1280.58,120,21,0,-1,0,3
2,624,1262.2,14,17,0,-1,0,3
4,572,1131.56,64,8,0,3,1,3
1,70,141.04,66,362,2,0,2,0
1,33,52.83,13,81,1,0,2,1
3,842,972.08,121,22,0,-1,0,3
1,160,475.86,41,171,1,0,2,1
6,440,1000.27,78,189,0,-1,0,3
5,269,900.53,117,11,0,12,0,3
2,68,121.0,7,155,1,1,1,1
3,27,62.43,15,44,1,2,1,1
1,293,267.03,27,233,2,0,2,0
8,1263,1921.55,137,64,3,-1,0,2
1,314,343.5,18,1,1,0,2,1
8,1836,3000.2,119,40,3,-1,0,2
2,572,397.99,47,32,1,1,0,1
1,132,412.01000000000005,10,84,1,0,2,1
3,387,734.37,133,2,0,2,0,3
2,24,148.44,4,33,1,1,1,1
8,991,2428.53,129,18,3,-1,0,2
1,123,229.33,26,254,2,0,2,0
4,938,1497.31,91,21,3,3,0,3
3,289,807.57,73,19,0,2,1,3
4,135,502.9,55,173,0,-1,0,3
1,29,110.92,24,163,1,0,2,1
1,410,538.46,41,7,1,0,2,1
1,200,213.3,15,11,1,0,2,1
1,49,85.13000000000001,29,114,1,0,2,1
1,86,127.86,26,288,2,0,2,0
2,162,288.96999999999997,78,54,1,1,1,1
3,694,1681.46,104,77,0,-1,0,3
4,295,575.63,44,4,0,3,1,3
1,218,436.06,29,36,1,0,2,1
1,60,90.12,17,217,2,0,2,0
1,449,428.93,51,60,1,0,2,1
1,74,217.2,14,277,2,0,2,0
1,236,279.77,31,24,1,0,2,1
1,213,468.91,16,28,1,0,2,1
4,267,800.59,27,11,0,3,1,3
4,1501,1400.44,88,22,3,-1,0,3
2,60,173.16,8,50,1,1,1,1
1,223,186.01,7,18,1,0,2,1
3,461,758.29,27,2,0,2,1,3
5,666,1375.71,27,103,0,-1,0,3
4,264,650.4300000000001,47,11,0,3,1,3
2,355,591.1899999999999,88,31,0,1,1,1
4,332,675.64,131,177,0,-1,0,3
1,394,921.37,43,37,1,0,2,1
3,89,258.88,39,151,1,2,1,1
1,52,127.1,13,162,1,0,2,1
2,117,327.6,45,68,1,1,1,1
3,453,682.9100000000001,39,24,0,2,1,3
4,313,720.86,88,23,0,3,1,3
1,320,455.3,31,176,1,0,2,1
4,312,913.6800000000001,3,50,1,-1,1,3
3,243,478.53000000000003,28,255,2,2,0,0
1,354,388.58,24,46,1,0,2,1
1,60,199.8,5,70,1,0,2,1
5,983,1771.78,85,15,3,5,0,2
5,561,1406.59,51,100,0,-1,0,3
1,279,324.57,22,35,1,0,2,1
1,160,240.68,14,53,1,0,2,1
2,718,761.74,50,26,0,1,1,1
1,96,48.480000000000004,2,78,1,0,2,1
1,159,216.39,17,52,1,0,2,1
5,441,1198.23,61,36,0,9,0,3
1,202,104.76,13,336,2,0,2,0
4,714,1093.68,59,28,0,3,1,3
1,148,298.48,16,184,2,0,2,0
1,66,112.46000000000001,6,51,1,0,2,1
2,51,180.15,3,36,1,1,1,1
4,454,776.851,39,32,0,3,1,3
1,136,336.40000000000003,3,10,1,0,2,1
3,915,1553.18,92,56,0,6,0,3
4,501,1293.03,12,4,0,3,0,3
1,125,301.03,19,141,1,0,2,1
4,357,588.13,26,116,0,3,1,3
4,1188,1534.26,44,103,0,-1,0,3
2,766,675.8,49,74,0,1,0,1
2,800,1186.35,57,45,0,1,1,3
1,99,243.55,15,17,1,0,2,1
2,284,724.76,21,89,1,1,1,1
1,128,223.36,15,52,1,0,2,1
1,323,425.32,25,134,1,0,2,1
4,1562,1887.2,101,105,3,-1,0,2
3,246,664.0,31,191,1,2,0,3
1,256,612.01,50,18,1,0,2,1
3,394,447.64000000000004,35,157,1,2,0,1
2,218,639.5,23,204,2,1,0,0
2,192,816.0,1,336,2,-1,0,0
3,479,646.3,27,36,0,2,1,3
1,208,337.74,21,91,1,0,2,1
2,1200,877.4399999999999,4,92,0,-1,0,1
2,474,907.53,14,9,1,1,1,3
1,324,560.67,34,243,2,0,2,0
4,343,748.5,46,45,0,3,1,3
5,242,1024.1000000000001,40,190,0,-1,0,3
1,111,306.45,11,43,1,0,2,1
2,236,309.8,4,317,2,1,0,0
1,106,138.14,9,106,1,0,2,1
1,157,386.43,17,50,1,0,2,1
2,1654,2222.21,92,168,3,-1,0,3
1,240,301.32,13,39,1,0,2,1
4,342,684.34,31,40,0,3,1,3
1,91,173.05,12,296,2,0,2,0
7,1697,2627.13,51,18,3,-1,0,2
4,1451,2726.23,108,88,3,-1,0,2
5,1275,2446.6,88,73,3,-1,0,2
3,527,323.69,20,81,1,2,0,1
1,319,657.23,33,49,1,0,2,1
1,184,352.7,12,52,1,0,2,1
4,1170,781.28,98,24,0,-1,0,3
3,952,1333.68,62,9,0,2,0,3
5,816,1426.16,32,25,0,9,0,2
1,131,193.75,10,117,1,0,2,1
2,84,254.1,8,119,1,1,1,1
2,408,239.76,19,4,1,1,1,1
1,72,136.8,2,252,2,0,2,0
1,138,191.04,12,28,1,0,2,1
2,212,409.98,22,266,2,1,0,0
8,1015,2711.11,141,33,3,-1,0,2
1,113,309.65,18,17,1,0,2,1
2,357,696.68,85,172,0,1,0,1
1,66,211.5,5,264,2,0,2,0
4,1028,2293.62,79,140,3,-1,0,2
1,62,143.1,6,201,2,0,2,0
4,321,1060.56,50,63,0,3,0,3
4,594,916.98,127,35,0,3,0,3
7,1217,3235.25,125,40,3,-1,0,2
1,121,133.25,6,283,2,0,2,0
5,486,1072.3600000000001,41,9,0,9,1,3
2,150,356.7,18,143,1,1,1,1
2,186,330.03000000000003,34,11,1,1,1,1
4,738,1101.1100000000001,101,145,0,-1,0,3
1,70,150.3,7,234,2,0,2,0
1,281,598.73,128,24,0,-1,0,1
1,388,471.40000000000003,80,11,0,0,2,1
5,1023,2211.21,45,35,3,-1,0,2
1,73,190.7,37,364,2,0,2,0
2,73,218.25,11,201,2,1,0,0
1,221,415.25,32,15,1,0,2,1
1,28,85.0,5,212,2,0,2,0
3,689,1120.88,68,65,0,2,1,3
2,215,294.12,13,212,2,1,0,0
1,62,162.3,10,282,2,0,2,0
2,346,1339.45,25,114,0,-1,0,3
8,596,1173.1200000000001,59,14,3,-1,0,2
1,472,449.12,8,66,1,0,2,1
1,152,154.88,9,49,1,0,2,1
4,214,775.96,59,16,0,3,1,3
1,120,34.8,3,77,1,0,2,1
4,421,1094.59,57,19,0,3,1,3
1,178,196.88,28,134,1,0,2,1
3,466,946.64,53,12,0,2,1,3
1,50,144.36,19,40,1,0,2,1
3,199,458.57,24,51,1,2,1,3
6,1427,2364.25,127,10,3,-1,0,2
4,241,528.01,160,61,0,-1,0,3
2,491,714.42,43,65,0,1,1,1
1,47,205.25,9,24,1,0,2,1
3,60,253.04,5,218,2,2,0,0
2,251,583.75,37,65,1,1,1,1
2,271,1086.92,58,31,0,1,0,3
6,2050,3279.97,150,88,3,-1,0,2
1,170,315.06,11,64,1,0,2,1
3,244,621.8299999999999,23,115,1,2,1,3
1,311,635.6800000000001,10,5,1,0,2,1
1,87,270.8,25,68,1,0,2,1
1,68,104.9,7,245,2,0,2,0
1,138,241.62,18,133,1,0,2,1
4,378,1047.11,18,241,0,-1,0,3
3,220,475.28000000000003,26,183,1,2,0,3
3,180,345.46,20,25,1,2,1,1
3,864,2614.7400000000002,34,9,3,-1,0,2
1,212,246.3,14,10,1,0,2,1
5,1612,2328.9700000000003,60,32,3,-1,0,2
3,534,933.26,157,26,0,2,0,3
1,438,351.3,25,358,2,0,2,0
1,113,218.75,34,10,1,0,2,1
2,731,1612.69,67,43,0,-1,0,3
3,553,965.61,7,14,0,2,1,3
1,581,610.01,42,149,1,0,2,1
8,860,2708.61,70,1,3,-1,0,2
4,873,2207.4,8,113,0,-1,0,2
3,955,884.14,94,75,0,-1,0,3
2,332,696.89,116,107,0,8,0,1
3,570,1063.95,61,46,0,2,1,3
1,290,415.82000000000005,8,51,1,0,2,1
3,602,784.58,24,46,0,2,1,3
3,430,903.9,48,50,0,2,1,3
5,301,515.77,31,36,0,7,0,3
4,861,1391.98,69,78,0,3,0,3
6,1071,2218.62,117,22,3,-1,0,2
5,922,1801.14,37,107,3,-1,0,2
2,603,1303.9099999999999,40,207,0,1,0,3
4,1271,1945.33,63,16,3,3,0,2
5,1856,2100.6,33,63,3,-1,0,2
4,1357,1905.45,96,49,3,-1,0,2
1,128,206.98,17,319,2,0,2,0
2,202,570.96,57,44,1,1,1,1
2,375,885.47,28,3,1,1,1,3
1,220,532.94,20,172,1,0,2,1
3,963,1654.31,64,56,0,6,0,3
2,996,636.14,44,99,0,-1,0,1
1,415,576.0,39,37,1,0,2,1
3,1092,794.64,63,58,0,-1,0,3
1,465,836.79,54,254,2,11,2,0
4,439,954.09,47,44,0,3,1,3
1,26,137.37,10,50,1,0,2,1
1,189,391.98,24,64,1,0,2,1
3,675,1048.49,56,33,0,2,1,3
2,396,355.56,26,58,1,1,1,1
4,942,1224.06,36,72,0,3,0,3
1,27,118.95000000000002,8,303,2,0,2,0
1,134,130.73999999999998,11,46,1,0,2,1
2,449,389.27,22,38,1,1,1,1
2,298,234.88,87,19,0,1,1,1
2,48,160.71,22,186,2,1,1,0
1,135,110.8,29,51,1,0,2,1
5,470,712.24,59,136,0,-1,0,3
1,308,297.0,14,18,1,0,2,1
5,1163,1427.57,146,15,3,-1,0,2
8,437,965.16,106,40,3,-1,0,2
4,585,832.88,142,8,0,-1,0,3
2,19,68.84,18,25,1,1,1,1
6,1192,1936.3200000000002,16,22,3,-1,0,2
3,368,895.13,37,40,0,2,1,3
1,124,211.89,43,101,1,0,2,1
2,175,149.64,13,277,2,1,0,0
1,333,351.44,68,32,1,0,2,1
2,187,316.25,101,14,0,1,1,1
2,368,490.33,122,1,0,1,0,1
1,202,329.03000000000003,95,369,2,-1,0,0
5,260,501.39000000000004,26,312,2,-1,0,0
4,276,516.36,23,198,1,-1,0,3
2,223,396.48,42,2,1,1,1,1
3,111,379.35,18,92,1,2,1,1
1,147,181.09,12,60,1,0,2,1
1,76,168.31,11,80,1,0,2,1
2,206,420.07,79,156,0,1,0,1
1,418,511.68,60,226,2,-1,2,0
2,164,258.25,35,253,2,1,0,0
1,94,179.17,11,149,1,0,2,1
2,223,208.59,17,194,2,1,0,0
5,567,1383.83,71,1,0,9,0,2
1,39,56.25,4,368,2,0,2,0
1,216,337.28,44,23,1,0,2,1
3,379,351.73,102,16,0,2,0,1
1,84,164.68,30,8,1,0,2,1
7,544,1567.69,114,19,3,-1,0,2
1,98,191.94,7,173,2,0,2,1
2,185,264.62,19,178,1,1,1,1
8,752,1502.8600000000001,124,16,3,-1,0,2
1,42,123.1,12,247,2,0,2,0
2,153,334.23,33,190,2,1,0,0
2,385,525.69,104,19,0,1,1,1
4,99,167.5,53,154,1,-1,0,3
1,162,323.03000000000003,24,172,1,0,2,1
1,138,369.5,11,373,2,0,2,0
1,122,127.08,21,372,2,0,2,0
1,93,207.15,12,194,2,0,2,0
1,139,426.63,21,67,1,0,2,1
3,885,1107.46,63,21,0,2,0,3
2,115,416.86,12,239,2,1,0,0
1,73,145.35,7,64,1,0,2,1
5,240,404.58,13,112,1,7,0,3
1,232,337.44,14,133,1,0,2,1
1,50,325.1,6,276,2,0,2,0
1,52,181.0,2,365,2,0,2,0
1,898,1708.24,29,82,0,-1,0,3
2,567,955.24,51,8,0,1,1,3
2,284,364.72,12,16,1,1,1,1
4,719,1744.71,87,31,0,-1,0,2
2,313,708.22,36,8,1,1,1,1
4,391,781.91,66,33,0,3,1,3
8,891,1657.28,63,15,3,-1,0,2
1,211,428.89,40,31,1,0,2,1
1,33,104.35,7,74,1,0,2,1
2,298,470.76,26,19,1,1,1,1
4,434,808.87,89,17,0,3,1,3
2,205,397.68,73,23,1,1,1,1
3,124,666.1,20,2,1,2,1,3
1,116,314.1,11,303,2,0,2,0
1,106,307.82000000000005,4,366,2,0,2,0
1,243,371.01,24,84,1,0,2,1
2,275,427.64,83,165,0,1,0,1
2,1016,1054.73,48,17,0,-1,0,3
1,888,1098.78,49,77,0,-1,0,1
3,1560,2398.86,40,88,3,-1,0,2
8,1866,3408.48,56,24,3,-1,0,2
4,886,1465.12,82,22,0,3,0,3
2,1086,1142.42,29,123,0,-1,0,3
1,268,168.12,14,30,1,0,2,1
7,1533,1432.77,110,12,3,-1,0,2
1,180,156.78,26,19,1,0,2,1
2,443,792.11,52,44,0,1,1,1
1,17,41.989999999999995,3,3,1,0,2,1
1,173,414.27,31,54,1,0,2,1
6,380,1032.58,103,88,0,-1,0,3
5,1185,2735.37,82,29,3,-1,0,2
1,84,101.4,8,211,2,0,2,0
3,323,478.78,29,23,1,2,1,3
4,366,972.11,68,22,0,3,1,3
3,202,392.4,61,245,2,-1,0,0
3,799,1415.29,87,35,0,6,0,3
3,257,631.83,122,37,0,2,0,3
3,907,704.55,146,3,0,-1,0,3
8,602,1465.51,157,3,3,-1,0,2
1,102,211.88,26,47,1,0,2,1
2,190,408.90000000000003,26,39,1,1,1,1
3,487,851.01,42,16,0,2,1,3
1,255,602.63,68,260,2,0,2,0
3,358,719.81,90,46,0,2,1,3
1,397,251.03,61,12,1,0,2,1
1,338,439.65999999999997,28,29,1,0,2,1
1,243,236.09,30,43,1,0,2,1
6,1147,934.62,11,91,0,-1,0,3
1,283,331.24,28,309,2,0,2,0
2,421,547.9,91,92,0,1,1,1
3,242,437.7,18,196,2,2,0,0
2,716,758.92,55,87,0,1,0,1
3,428,855.02,37,269,2,-1,0,0
3,244,471.78000000000003,24,7,1,2,1,3
3,684,1313.55,57,65,0,2,1,3
3,1584,3166.4,6,30,3,-1,0,2
5,743,1177.47,68,22,0,9,0,3
4,503,773.99,30,37,0,3,1,3
4,897,1340.7,71,119,0,-1,0,3
2,144,256.44,8,373,2,1,0,0
1,278,137.9,10,173,2,0,2,1
1,282,362.06,34,54,1,0,2,1
2,1793,1511.95,81,32,3,-1,0,3
1,380,783.9,70,145,0,-1,2,1
1,22,134.8,8,220,2,0,2,0
1,345,650.75,66,45,1,0,2,1
7,863,2263.12,109,16,3,-1,0,2
6,641,1453.16,126,65,3,-1,0,2
4,800,1153.62,51,9,0,3,0,3
1,262,335.32,23,260,2,0,2,0
1,228,367.14,71,365,2,0,2,0
5,935,1521.04,77,16,3,5,0,2
2,457,852.15,32,22,1,1,1,1
1,180,326.24,21,44,1,0,2,1
1,140,584.3199999999999,23,288,2,0,2,0
3,864,1352.0,18,16,0,-1,0,3
2,128,217.16,10,81,1,1,1,1
2,908,1317.62,31,100,0,-1,0,3
1,216,436.18,38,299,2,0,2,0
5,636,981.51,123,23,0,-1,0,3
5,511,1121.39,24,59,0,-1,0,3
2,154,315.06,16,154,1,1,1,1
3,628,817.86,37,114,0,2,1,3
4,647,1078.23,48,11,0,3,1,3
1,155,320.62,12,264,2,0,2,0
1,87,185.04999999999998,10,240,2,0,2,0
7,613,2005.63,34,87,3,-1,0,2
3,434,731.9,29,50,0,2,1,3
1,757,1290.7,76,70,0,-1,0,1
3,942,1842.14,41,42,0,-1,0,3
6,558,1429.64,30,7,0,-1,0,2
1,122,298.21,28,61,1,0,2,1
1,330,336.96,13,248,2,0,2,0
1,74,108.38,6,65,1,0,2,1
7,1176,3204.1600000000003,16,17,3,-1,0,2
1,615,842.5,48,84,0,0,2,1
2,612,611.88,18,218,2,-1,0,0
4,574,195.73999999999998,15,143,1,-1,0,3
1,176,161.38,30,183,2,0,2,0
1,43,135.75000000000003,8,170,2,0,2,1
1,248,612.78,34,211,2,0,2,0
1,130,232.21,30,189,2,0,2,0
2,240,423.36,14,8,1,1,1,1
4,878,1309.14,26,59,0,-1,0,3
4,1128,684.4200000000001,25,73,0,-1,0,3
1,170,307.78,16,51,1,0,2,1
1,48,249.0,11,317,2,0,2,0
1,124,289.35,13,367,2,0,2,0
1,323,656.25,40,39,1,0,2,1
5,988,1880.22,76,17,3,5,0,2
2,371,618.09,34,21,1,1,1,1
1,209,517.55,21,262,2,0,2,0
3,440,709.38,35,59,0,2,1,3
3,330,635.41,25,18,1,2,1,3
2,730,725.18,32,65,0,1,0,1
1,238,620.4,30,88,1,0,2,1
1,422,535.34,37,249,2,0,2,0
6,919,2424.94,77,3,3,-1,0,2
